_id,ltable_id,rtable_id,ltable_Name,ltable_Sale Price,ltable_Category,ltable_Author,ltable_ISBN10,ltable_Pages,ltable_Publisher,ltable_Language,ltable_Dimensions,ltable_Weight,ltable_Rating,rtable_Name,rtable_Sale Price,rtable_Category,rtable_Author,rtable_ISBN10,rtable_Pages,rtable_Publisher,rtable_Language,rtable_Dimensions,rtable_Weight,rtable_Rating
86,70,1503,Lincoln in the Bardo,10.7,Books > Literature & Fiction > Genre Fiction,George Saunders,812985400,368.0,Random House Trade Paperbacks; Reprint edition ,English,5.5 x 0.8 x 8.2 inches,11.4 ounces,3.6,Lincoln in the Bardo,10.7,Books > Literature & Fiction > Fiction > Historical,"Saunders, George",812985400,350.0,Random House Inc,English,8.00 x 5.00 x 0.75 Inches,,
87,71,1134,All the Light We Cannot See,9.98,Books > Literature & Fiction > Genre Fiction,Anthony Doerr,1501173219,544.0,Scribner; Reprint edition ,English,5.2 x 1.1 x 8 inches,13.4 ounces,4.6,ALL THE LIGHT WE CANNOT SEE,9.98,Books > Literature & Fiction > Fiction > Literary,Anthony Doerr,1173218,544.0,Scribner,English,203.20 x 5.25 x 1.10 Millimeters,,5.0
89,72,347,Fifty Shades Trilogy Fifty Shades of Grey / Fifty Shades Darker / Fifty Shades Freed,26.49,Books > Literature & Fiction > Women's Fiction,E L James,034580404X,1625.0,Vintage; Box edition ,English,5.2 x 3 x 8 inches,2.7 pounds,4.2,Fifty Shades Trilogy,38.83,Books > Literature & Fiction > Fiction > Romance > Erotica > General,"JAMES, E L",,1664.0,Random House Inc,English,5.50 x 0.50 x 7.44 Inches,,
94,74,1269,Erotic Stories for Punjabi Widows,10.17,Books > Literature & Fiction > Genre Fiction,Balli Kaur Jaswal,62645110,320.0,William Morrow Paperbacks; Reprint edition ,English,5.3 x 0.7 x 8 inches,8 ounces,4.0,Erotic Stories for Punjabi Widows,17.41,Books > Literature & Fiction > Fiction > Contemporary Women,"Jaswal, Balli Kaur",2645128,298.0,HarperCollins,English,9.50 x 6.50 x 1.25 Inches,,
95,76,1964,The Kremlin's Candidate,18.35,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",Jason Matthews,1501140086,,Scribner ,English,6 x 1.2 x 9 inches,1.3 pounds,3.9,The Kremlin's Candidate,20.29,Books > Mother's Day Books > Mother's Day Literature & Fiction Books,Jason Matthews,1501140086,448.0,Scribner,English,228.60 x 6.00 x 1.25 Millimeters,,
96,81,1279,The Witcher Boxed Set,25.33,Books > Literature & Fiction > Action & Adventure,Andrzej Sapkowski,316438979,1216.0,Orbit; Translation edition ,English,5.5 x 3.2 x 8.4 inches,2.3 pounds,4.4,The Witcher Set,29.65,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Fantasy > Epic,Andrzej Sapkowski,316438979,1216.0,Orbit,English,8.38 x 5.50 x 3.25 Inches (US),,
97,85,1700,Armada,12.8,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",Ernest Cline,804137277,384.0,Broadway Books; Reprint edition ,English,5.2 x 0.8 x 8 inches,13.6 ounces,3.6,Armada,15.48,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Science Fiction > Action & Adventure > Best seller ranking: > # > 4525 >  > in > Books > # > 347 >  > in > Books > Literature & Fiction > # > 21 >  > in > Books > Literature & Fiction > Science Fiction,"Cline, Ernest",4137256,355.0,Random House Inc,English,9.50 x 6.25 x 1.00 Inches,,5.0
98,85,2432,Armada,12.8,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",Ernest Cline,804137277,384.0,Broadway Books; Reprint edition ,English,5.2 x 0.8 x 8 inches,13.6 ounces,3.6,Armada,13.32,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Science Fiction > Action & Adventure,"Cline, Ernest",4137277,372.0,Random House Inc,,5.50 x 8.00 x 0.75 Inches,,
99,90,489,The 17th Suspect Women's Murder Club,18.9,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",James Patterson,316274046,,"Little, Brown and Company ",English,1.1 x 1.1 inches,1.7 pounds,4.5,Confessions of a Murder Suspect,6.36,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Mystery & Detective > Women Sleuths",James Patterson Maxine Paetro,5547744,352.0,"Little, Brown and Companyjimmy patterson",English,6.75 x 4.25 x 1.00 Inches (US),,5.0
100,90,1680,The 17th Suspect Women's Murder Club,18.9,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",James Patterson,316274046,,"Little, Brown and Company ",English,1.1 x 1.1 inches,1.7 pounds,4.5,The 17th Suspect,20.28,Books > Mother's Day Books > Mother's Day Gift Guide Books,James Patterson,316274046,368.0,"Little, Brown and Company",English,,,
101,91,314,Raspberry Danish Murder A Hannah Swensen Mystery,14.69,"Books > Mystery, Thriller & Suspense > Mystery",Joanne Fluke,1617732249,,Kensington ,English,5.8 x 1.3 x 8.6 inches,1 pounds,3.9,Raspberry Danish Murder,14.69,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Mystery & Detective > General","Fluke, Joanne",1617732249,374.0,Kensington Pub Corp,English,8.50 x 5.50 x 1.25 Inches,,
111,94,199,The Long Way Home,13.73,"Books > Mystery, Thriller & Suspense > Mystery",Louise Penny,1250022053,400.0,Minotaur Books; Reprint edition ,English,5.5 x 1.1 x 8.2 inches,12 ounces,4.2,The Long Way Home,13.73,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Mystery & Detective > Traditional",Louise Penny,22050,400.0,St. Martin's PressMinotaur Books,English,208.03 x 5.47 x 27.18 Millimeters,,
112,95,2462,The Nature of the Beast,10.87,"Books > Mystery, Thriller & Suspense > Mystery",Louise Penny,125002210X,400.0,Minotaur Books; Reprint edition ,English,5.4 x 1.1 x 8.3 inches,12 ounces,4.6,The Nature of the Beast,10.87,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Mystery & Detective > Traditional",Louise Penny,125002210X,400.0,St. Martin's PressMinotaur Books,,8.31 x 5.45 x 27.43 Inches (US),,
113,97,1314,Claws for Concern Cat in the Stacks Mystery,17.1,"Books > Mystery, Thriller & Suspense > Mystery",Miranda James,042527778X,,Berkley ,English,6.4 x 1 x 9.3 inches,1 pounds,4.6,Claws for Concern,19.99,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Mystery & Detective > Cozy",Miranda James,042527778X,288.0,BerkleyPenguin Publishing Group,English,,,
118,103,674,The Sun Also Rises Paperback ,9.24,Books > Literature & Fiction > Classics,Ernest Hemingway,743297334,251.0,Scribner ,English,5.2 x 0.6 x 8 inches,1.4 pounds,3.8,SUN ALSO RISES,9.24,Books > Literature & Fiction > Fiction > Literary > Best seller ranking: > # > 6474 >  > in > Books > # > 555 >  > in > Books > Literature & Fiction > # > 40 >  > in > Books > Literature & Fiction > Literary,Ernest Hemingway,3297337,256.0,Scribner,English,203.20 x 5.25 x 15.24 Millimeters,,
119,105,503,The Wise Man's Fear Kingkiller Chronicle,6.8,Books > Literature & Fiction > Action & Adventure,Patrick Rothfuss,756407915,1120.0,DAW; Reissue edition ,English,4.2 x 1.9 x 6.8 inches,1.1 pounds,4.6,The Wise Man's Fear,6.8,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Fantasy > Epic > Best seller ranking: > # > 4634 >  > in > Books > # > 359 >  > in > Books > Literature & Fiction > # > 36 >  > in > Books > Literature & Fiction > Fantasy,Patrick Rothfuss,6407915,1120.0,DAW,English,6.75 x 4.19 x 1.81 Inches (US),,5.0
120,105,1183,The Wise Man's Fear Kingkiller Chronicle,6.8,Books > Literature & Fiction > Action & Adventure,Patrick Rothfuss,756407915,1120.0,DAW; Reissue edition ,English,4.2 x 1.9 x 6.8 inches,1.1 pounds,4.6,The Wise Man's Fear,10.86,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Fantasy > Epic,Patrick Rothfuss,6407124,1008.0,DAW,English,9.00 x 6.00 x 1.62 Inches (US),,
121,107,1737,Brief Cases Dresden Files,25.2,Books > Literature & Fiction > Short Stories & Anthologies,Jim Butcher,451492102,,Ace ,English,6 x 1.1 x 9 inches,1.5 pounds,,Brief Cases,25.2,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Fantasy > Urban,Jim Butcher,451492102,,AcePenguin Publishing Group,English,,,
122,109,174,Red Alert,19.49,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",James Patterson,316395560,,"Little, Brown and Company; Large Print edition ",English,6.4 x 1.5 x 9.6 inches,1.2 pounds,,Red Alert,19.58,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Mystery & Detective > Police Procedural",Marshall Karp James Patterson,316395447,368.0,"Little, Brown and Company",English,9.50 x 6.50 x 1.25 Inches,,
127,118,106,The Skaar Invasion The Fall of Shannara,18.3,Books > Literature & Fiction > Action & Adventure,Terry Brooks,553391518,,Del Rey ,English,6.1 x 1 x 9.2 inches,1.4 pounds,,The Sword of Shannara,9.43,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Fantasy > General,"Brooks, Terry",5314254,726.0,Random House,English,7.00 x 4.50 x 1.75 Inches,,5.0
128,118,854,The Skaar Invasion The Fall of Shannara,18.3,Books > Literature & Fiction > Action & Adventure,Terry Brooks,553391518,,Del Rey ,English,6.1 x 1 x 9.2 inches,1.4 pounds,,The Heritage of Shannara,32.25,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Fantasy > Epic,"Brooks, Terry",5465541,1238.0,Random House Inc,English,6.25 x 10.00 x 2.25 Inches,,4.0
129,118,1204,The Skaar Invasion The Fall of Shannara,18.3,Books > Literature & Fiction > Action & Adventure,Terry Brooks,553391518,,Del Rey ,English,6.1 x 1 x 9.2 inches,1.4 pounds,,The Sword of Shannara Trilogy,25.86,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Fantasy > Epic > Best seller ranking: > # > 7088 >  > in > Books > # > 632 >  > in > Books > Literature & Fiction > # > 55 >  > in > Books > Literature & Fiction > Fantasy,"Brooks, Terry",5453756,1191.0,Random House Inc,English,6.75 x 9.50 x 2.00 Inches,,3.0
130,118,1209,The Skaar Invasion The Fall of Shannara,18.3,Books > Literature & Fiction > Action & Adventure,Terry Brooks,553391518,,Del Rey ,English,6.1 x 1 x 9.2 inches,1.4 pounds,,The Talismans of Shannara,7.84,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Fantasy > General,"Brooks, Terry",5386748,464.0,Random House,English,7.00 x 4.25 x 1.00 Inches,,
131,118,1464,The Skaar Invasion The Fall of Shannara,18.3,Books > Literature & Fiction > Action & Adventure,Terry Brooks,553391518,,Del Rey ,English,6.1 x 1 x 9.2 inches,1.4 pounds,,The World of Shannara,31.76,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Fantasy > Epic,"Cherry, David Patterson, Teresa Brooks, Terry",5480685,287.0,Random House Inc,English,8.50 x 11.25 x 1.00 Inches,,
132,118,1639,The Skaar Invasion The Fall of Shannara,18.3,Books > Literature & Fiction > Action & Adventure,Terry Brooks,553391518,,Del Rey ,English,6.1 x 1 x 9.2 inches,1.4 pounds,,The Wishsong of Shannara,7.99,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Fantasy > General,"Brooks, Terry",5356362,512.0,Random House,English,6.75 x 4.00 x 1.25 Inches,,
133,118,2150,The Skaar Invasion The Fall of Shannara,18.3,Books > Literature & Fiction > Action & Adventure,Terry Brooks,553391518,,Del Rey ,English,6.1 x 1 x 9.2 inches,1.4 pounds,,ELFSTONES OF SHANNARA (THE SHANNARA CHRONICLES BOO,7.05,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Fantasy > Epic,"BROOKS, TERRY",1886057,576.0,Random House,English,7.00 x 4.25 x 1.50 Inches,,
134,121,1232,North! Or Be Eaten The Wingfeather Saga,12.98,Books > Teen & Young Adult > Literature & Fiction,Andrew Peterson,1400073871,352.0,WaterBrook; Original edition ,English,6 x 0.8 x 9 inches,13.6 ounces,4.9,North! or Be Eaten,12.98,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Fantasy > General,"Peterson, Andrew",73875,331.0,Random House Inc,English,6.00 x 8.75 x 0.75 Inches,,
135,122,653,Ramses the Damned,9.26,Books > Literature & Fiction > Genre Fiction,Christopher Rice,1101970324,416.0,"Anchor; Complete Numbers Starting with 1, 1st Ed edition ",English,5.1 x 0.9 x 8 inches,10.4 ounces,4.1,Ramses the Damned,9.26,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Fantasy > Paranormal,"Rice, AnneRice, Christopher",1101970324,400.0,Random House Inc,English,8.00 x 5.00 x 0.75 Inches,,
136,123,2309,The Outlandish Companion Revised and Updated,27.19,Books > Literature & Fiction > History & Criticism,Diana Gabaldon,1101887273,,"Delacorte Press; Revised, Updated edition ",English,7.4 x 1.9 x 9.6 inches,2.1 pounds,4.7,The Outlandish Companion,25.17,Books > Literature & Fiction > Fiction > Literary > Best seller ranking: > # > 4477 >  > in > Books > # > 65 >  > in > Books > General,Diana Gabaldon,1887270,608.0,Delacorte,English,9.50 x 7.50 x 2.00 Inches,,5.0
137,127,1287,Running Blind Jack Reacher,8.99,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",Lee Child,515143502,560.0,Berkley; Reprint edition ,English,4.2 x 1.1 x 7.5 inches,9.1 ounces,4.3,Lee Child Jack Reacher Books 1-3,21.61,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Thrillers & Suspense > General",Lee Child,5154115,,BerkleyPenguin Publishing Group,English,7.60 x 4.35 x 3.63 Inches (US),,
138,131,388,The Cuckoo's Calling Cormoran Strike,10.08,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",Robert Galbraith,316206857,480.0,Mulholland Books ,English,5.5 x 1.2 x 8.2 inches,14.4 ounces,4.1,The Cuckoo's Calling,5.99,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Mystery & Detective > General",Robert Galbraith,6206855,480.0,"Mulholland BooksLittle, Brown and Company",English,8.25 x 5.50 x 1.25 Inches (US),,
139,134,284,Truly Madly Guilty Paperback ,13.59,Books > Literature & Fiction > Genre Fiction,Liane Moriarty,1250069807,544.0,Flatiron Books; Reprint edition ,English,5.5 x 1.4 x 8.2 inches,1 pounds,3.6,Truly Madly Guilty,13.89,Books > Literature & Fiction > Fiction > Family Life,Liane Moriarty,1250069807,544.0,Flatiron Books,English,8.16 x 5.54 x 36.58 Inches (US),,
140,137,14,The People vs. Alex Cross Hardcover ,17.34,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",James Patterson,316273902,,"Little, Brown and Company ",English,6.4 x 1.4 x 9.6 inches,1.9 pounds,4.7,Along Came a Spider (Alex Cross),6.48,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Thrillers & Suspense > Espionage > Best seller ranking: > # > 4990 >  > in > Books > # > 31 >  > in > Books > Mystery & Suspense > # > 1 >  > in > Books > Mystery & Suspense > Police Procedural",James Patterson,6364196,528.0,Grand Central Pub Mass Market,English,6.75 x 4.00 x 1.00 Inches,,
141,137,417,The People vs. Alex Cross Hardcover ,17.34,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",James Patterson,316273902,,"Little, Brown and Company ",English,6.4 x 1.4 x 9.6 inches,1.9 pounds,4.7,Roses Are Red (Alex Cross),7.2,Books > Literature & Fiction > Fiction > Psychological > Best seller ranking: > # > 4176 >  > in > Books > # > 26 >  > in > Books > Mystery & Suspense > # > 14 >  > in > Books > Mystery & Suspense > Thrillers,James Patterson,6605487,400.0,Grand Central Pub Mass Market,English,6.75 x 4.25 x 1.00 Inches,,4.3333
142,137,522,The People vs. Alex Cross Hardcover ,17.34,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",James Patterson,316273902,,"Little, Brown and Company ",English,6.4 x 1.4 x 9.6 inches,1.9 pounds,4.7,Cross Country (Alex Cross),9.89,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Thrillers & Suspense > Suspense > Best seller ranking: > # > 5992 >  > in > Books > # > 44 >  > in > Books > Mystery & Suspense > # > 6 >  > in > Books > Mystery & Suspense > Suspense",James Patterson,044653630X,448.0,VisionGrand Central Publishing,English,7.75 x 4.25 x 1.50 Inches (US),,5.0
143,137,583,The People vs. Alex Cross Hardcover ,17.34,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",James Patterson,316273902,,"Little, Brown and Company ",English,6.4 x 1.4 x 9.6 inches,1.9 pounds,4.7,Cat & Mouse (Alex Cross),7.19,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Mystery & Detective > Police Procedural > Best seller ranking: > # > 9377 >  > in > Books > # > 127 >  > in > Books > General",James Patterson,6606187,480.0,Grand Central Pub Mass Market,English,7.00 x 4.00 x 1.00 Inches,,
144,137,585,The People vs. Alex Cross Hardcover ,17.34,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",James Patterson,316273902,,"Little, Brown and Company ",English,6.4 x 1.4 x 9.6 inches,1.9 pounds,4.7,KILL ALEX CROSS,9.52,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Thrillers & Suspense > Suspense > Best seller ranking: > # > 3430 >  > in > Books > # > 19 >  > in > Books > Mystery & Suspense > # > 10 >  > in > Books > Mystery & Suspense > Thrillers",James Patterson,145551019X,400.0,VisionGrand Central Publishing,English,7.62 x 4.25 x 1.12 Inches (US),,5.0
145,137,627,The People vs. Alex Cross Hardcover ,17.34,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",James Patterson,316273902,,"Little, Brown and Company ",English,6.4 x 1.4 x 9.6 inches,1.9 pounds,4.7,"Merry Christmas, Alex Cross",7.86,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Thrillers & Suspense > Crime",James Patterson,5544958,320.0,Grand Central Publishing,English,,,5.0
146,137,754,The People vs. Alex Cross Hardcover ,17.34,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",James Patterson,316273902,,"Little, Brown and Company ",English,6.4 x 1.4 x 9.6 inches,1.9 pounds,4.7,The People vs. Alex Cross,19.37,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Thrillers & Suspense > General",James Patterson,1478923326,0.0,Hachette Audio,English,,,
147,137,871,The People vs. Alex Cross Hardcover ,17.34,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",James Patterson,316273902,,"Little, Brown and Company ",English,6.4 x 1.4 x 9.6 inches,1.9 pounds,4.7,The People vs. Alex Cross,17.34,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Thrillers & Suspense > Crime",James Patterson,316273902,432.0,"Little, Brown and Company",English,9.62 x 6.38 x 1.38 Inches (US),,
148,137,931,The People vs. Alex Cross Hardcover ,17.34,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",James Patterson,316273902,,"Little, Brown and Company ",English,6.4 x 1.4 x 9.6 inches,1.9 pounds,4.7,"Alex Cross, Run",12.42,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Thrillers & Suspense > General > Best seller ranking: > # > 8336 >  > in > Books > # > 751 >  > in > Books > Literature & Fiction > # > 143 >  > in > Books > Literature & Fiction > General",James Patterson,5521506,432.0,Grand Central Publishing,English,8.00 x 5.25 x 1.12 Inches (US),,
149,137,952,The People vs. Alex Cross Hardcover ,17.34,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",James Patterson,316273902,,"Little, Brown and Company ",English,6.4 x 1.4 x 9.6 inches,1.9 pounds,4.7,"Alex Cross, Run",8.52,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Thrillers & Suspense > General > Best seller ranking: > # > 2654 >  > in > Books > # > 203 >  > in > Books > Literature & Fiction > # > 35 >  > in > Books > Literature & Fiction > General",James Patterson,6571846,416.0,VisionGrand Central Publishing,English,7.50 x 4.25 x 1.25 Inches (US),,
150,137,1105,The People vs. Alex Cross Hardcover ,17.34,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",James Patterson,316273902,,"Little, Brown and Company ",English,6.4 x 1.4 x 9.6 inches,1.9 pounds,4.7,Four Blind Mice (Alex Cross),7.99,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Thrillers & Suspense > General > Best seller ranking: > # > 6823 >  > in > Books > # > 604 >  > in > Books > Literature & Fiction > # > 111 >  > in > Books > Literature & Fiction > General",James Patterson,6613262,416.0,Grand Central Publishing,English,6.75 x 4.25 x 1.12 Inches (US),,
